wavelength_nm,R,T,A
5.520000000000000000e+02,7.836071169298004513e-01,1.129903562550137741e-01,1.034025268151857746e-01
5.529999999999998863e+02,7.749062841167179139e-01,1.171034951554440068e-01,1.079902207278380794e-01
5.539999999999998863e+02,7.659495392970313565e-01,1.212417960408495726e-01,1.128086646621190708e-01
5.550000000000000000e+02,7.567736130498852187e-01,1.253834585223470022e-01,1.178429284277677791e-01
5.560000000000000000e+02,7.473711110304046557e-01,1.295164252776363489e-01,1.231124636919589954e-01
5.569999999999998863e+02,7.377901245356678350e-01,1.336103851102111995e-01,1.285994903541209655e-01
5.580000000000000000e+02,7.280856636550476768e-01,1.376326262294559899e-01,1.342817101154963333e-01
5.590000000000000000e+02,7.182869104800638782e-01,1.415529560841841950e-01,1.401601334357519268e-01
5.599999999999998863e+02,7.084644060521025910e-01,1.453303564764546751e-01,1.462052374714427339e-01
5.610000000000000000e+02,6.987247923430789376e-01,1.489216321232349483e-01,1.523535755336861142e-01
5.620000000000000000e+02,6.891444813583051943e-01,1.522902226196191366e-01,1.585652960220756691e-01
5.630000000000000000e+02,6.798007775224067517e-01,1.554013308516428993e-01,1.647978916259503490e-01
5.640000000000000000e+02,6.708647250266285278e-01,1.581095579113993843e-01,1.710257170619720879e-01
5.650000000000000000e+02,6.624423824437765118e-01,1.603627196842286051e-01,1.771948978719948831e-01
5.660000000000000000e+02,6.544823899041511961e-01,1.622746273386209415e-01,1.832429827572278624e-01
5.669999999999998863e+02,6.470395533690934675e-01,1.638309086968922357e-01,1.891295379340142968e-01
5.679999999999998863e+02,6.401593581985309811e-01,1.650231367166743734e-01,1.948175050847946455e-01
5.690000000000000000e+02,6.338717803168371079e-01,1.658447944080539138e-01,2.002834252751089783e-01
5.699999999999998863e+02,6.281990375209470789e-01,1.662905996859244395e-01,2.055103627931284815e-01
5.709999999999998863e+02,6.231683494287165725e-01,1.663781223151869770e-01,2.104535282560964504e-01
5.720000000000000000e+02,6.187810835821170308e-01,1.661223124163672127e-01,2.150966040015157565e-01
5.730000000000000000e+02,6.150277992344469480e-01,1.655427434031877809e-01,2.194294573623652711e-01
5.739999999999998863e+02,6.118892468924569394e-01,1.646627861933462056e-01,2.234479669141968550e-01
5.750000000000000000e+02,6.093378889829980105e-01,1.635134094634418944e-01,2.271487015535600951e-01
5.760000000000000000e+02,6.073371509145346625e-01,1.621189685467440411e-01,2.305438805387212964e-01
5.769999999999998863e+02,6.058454958772955257e-01,1.605080065796443411e-01,2.336464975430601332e-01
5.780000000000000000e+02,6.048157939343480338e-01,1.587089444483803791e-01,2.364752616172715871e-01
5.790000000000000000e+02,6.042041499188398612e-01,1.567533880764406529e-01,2.390424620047194859e-01
