wavelength_nm,R,T,A
6.180000000000000000e+02,5.468121116005137949e-01,1.188195937136360403e-01,3.343682946858501648e-01
6.189999999999998863e+02,5.412355586950293729e-01,1.247651479397618446e-01,3.339992933652087825e-01
6.200000000000000000e+02,5.345134445620196573e-01,1.309735857548666171e-01,3.345129696831137256e-01
6.210000000000000000e+02,5.260377264581845846e-01,1.371548213442771447e-01,3.368074521975382707e-01
6.219999999999998863e+02,5.167804186080421358e-01,1.437068651552760312e-01,3.395127162366818330e-01
6.230000000000000000e+02,5.068739366502502675e-01,1.506947467710123556e-01,3.424313165787373769e-01
6.240000000000000000e+02,4.964319707646330238e-01,1.581177082007149681e-01,3.454503210346520636e-01
6.250000000000000000e+02,4.855623990666392276e-01,1.659153136107561211e-01,3.485222873226046514e-01
6.259999999999998863e+02,4.743708478058953903e-01,1.740345136737336262e-01,3.515946385203709279e-01
6.269999999999998863e+02,4.637925011541551568e-01,1.830321568055955639e-01,3.531753420402492516e-01
6.280000000000000000e+02,4.531422995796456910e-01,1.926617398006584270e-01,3.541959606196958821e-01
6.289999999999998863e+02,4.421583873454499880e-01,2.028413900161767092e-01,3.550002226383732751e-01
6.299999999999998863e+02,4.308071060035410516e-01,2.135633691868552009e-01,3.556295248096038031e-01
6.310000000000000000e+02,4.191126687454456157e-01,2.247551956835317499e-01,3.561321355710226344e-01
6.319999999999998863e+02,4.071871883169473905e-01,2.362812234228221508e-01,3.565315882602305142e-01
6.329999999999998863e+02,3.950734711430375357e-01,2.475310023765974199e-01,3.573955264803651000e-01
6.340000000000000000e+02,3.830809297670633162e-01,2.578955829504647745e-01,3.590234872824719092e-01
6.350000000000000000e+02,3.718962049028495809e-01,2.676269209247675862e-01,3.604768741723828329e-01
6.359999999999998863e+02,3.619627809460718715e-01,2.763909767069718804e-01,3.616462423469561926e-01
6.370000000000000000e+02,3.537249422448570657e-01,2.838456879557965662e-01,3.624293697993463681e-01
6.380000000000000000e+02,3.476165414470447912e-01,2.896793358007113683e-01,3.627041227522438405e-01
6.389999999999998863e+02,3.439786318309376312e-01,2.936330898318564309e-01,3.623882783372058825e-01
6.400000000000000000e+02,3.430356462028132380e-01,2.955075654349832437e-01,3.614567883622035183e-01
6.409999999999998863e+02,3.448375296836156956e-01,2.952748320498110868e-01,3.598876382665732176e-01
6.420000000000000000e+02,3.493194135613370555e-01,2.929731486756996794e-01,3.577074377629632096e-01
6.429999999999998863e+02,3.562847059563078456e-01,2.887382133979529697e-01,3.549770806457391292e-01
6.439999999999998863e+02,3.654270990599382540e-01,2.827915233349294066e-01,3.517813776051323948e-01
6.450000000000000000e+02,3.763655221545579854e-01,2.754154560546835939e-01,3.482190217907584207e-01
