wavelength_nm,R
6.409999999999998863e+02,3.986174764255788761e-01
6.420000000000000000e+02,3.922235541058022301e-01
6.429999999999998863e+02,3.857122322008783577e-01
6.439999999999998863e+02,3.790863269710481598e-01
6.450000000000000000e+02,3.723489573904035788e-01
6.459999999999998863e+02,3.655053345922586461e-01
6.469999999999998863e+02,3.585642223359540304e-01
6.480000000000000000e+02,3.515224068733023288e-01
6.490000000000000000e+02,3.443843414772617129e-01
6.499999999999998863e+02,3.371548620034768295e-01
6.510000000000000000e+02,3.298392017293437783e-01
6.520000000000000000e+02,3.224430053537630791e-01
6.529999999999998863e+02,3.149798822598887660e-01
6.540000000000000000e+02,3.074598043078056175e-01
6.549999999999998863e+02,2.998782231753744920e-01
6.560000000000000000e+02,2.922424686761580515e-01
6.570000000000000000e+02,2.845603296338549693e-01
6.579999999999998863e+02,2.768400588097014725e-01
6.590000000000000000e+02,2.690903755241964568e-01
6.599999999999998863e+02,2.613130593046575356e-01
6.609999999999998863e+02,2.535180954010045618e-01
6.620000000000000000e+02,2.457231695515084413e-01
6.629999999999998863e+02,2.379389122442642779e-01
6.639999999999998863e+02,2.301763925925836285e-01
6.650000000000000000e+02,2.224471018890965546e-01
6.660000000000000000e+02,2.147629332885008513e-01
6.669999999999998863e+02,2.071362333144517454e-01
6.680000000000000000e+02,1.995795662411462279e-01
6.690000000000000000e+02,1.921057122294275166e-01
6.699999999999998863e+02,1.847278846944497843e-01
6.710000000000000000e+02,1.774595360881653372e-01
6.719999999999998863e+02,1.703143126850964473e-01
6.730000000000000000e+02,1.633060053435083370e-01
6.739999999999998863e+02,1.564478191689653019e-01
6.749999999999998863e+02,1.497509850639053564e-01
6.760000000000000000e+02,1.432316801174747245e-01
6.769999999999998863e+02,1.369037311501675180e-01
6.779999999999998863e+02,1.307808192520321100e-01
6.790000000000000000e+02,1.248764126379916933e-01
6.800000000000000000e+02,1.192036980124421275e-01
6.809999999999998863e+02,1.137755110413367909e-01
6.820000000000000000e+02,1.086050556920239579e-01
6.830000000000000000e+02,1.037021146754052020e-01
6.839999999999998863e+02,9.907768081961078332e-02
6.850000000000000000e+02,9.474250145011578472e-02
6.859999999999998863e+02,9.070664615244131146e-02
6.870000000000000000e+02,8.697944644739565023e-02
6.879999999999998863e+02,8.356943935006991286e-02
6.889999999999998863e+02,8.052804704110544387e-02
6.900000000000000000e+02,7.796378262565900608e-02
6.909999999999998863e+02,7.572040474660242382e-02
6.919999999999998863e+02,7.380146046931659876e-02
6.930000000000000000e+02,7.220959838533534680e-02
6.939999999999998863e+02,7.094655760393026034e-02
6.949999999999998863e+02,7.001316284320453776e-02
6.960000000000000000e+02,6.940932564490313872e-02
6.970000000000000000e+02,6.913264465220879396e-02
6.979999999999998863e+02,6.918207794072933625e-02
6.990000000000000000e+02,6.955656891765317484e-02
6.999999999999998863e+02,7.025252058446658510e-02
7.009999999999998863e+02,7.126550997650707431e-02
7.020000000000000000e+02,7.259032259313730195e-02
7.029999999999998863e+02,7.422099121884329076e-02
7.040000000000000000e+02,7.615083865999090762e-02
7.049999999999998863e+02,7.837570561746624864e-02
7.059999999999998863e+02,8.088739134551553578e-02
7.070000000000000000e+02,8.367407347770654258e-02
7.079999999999998863e+02,8.672667759218589956e-02
7.089999999999998863e+02,9.003567677293851379e-02
7.100000000000000000e+02,9.359114688461586673e-02
7.110000000000000000e+02,9.738282200808745515e-02
7.119999999999998863e+02,1.014001495508947415e-01
7.130000000000000000e+02,1.056225637439546089e-01
7.140000000000000000e+02,1.100349540632219181e-01
7.149999999999998863e+02,1.146413355718163413e-01
7.160000000000000000e+02,1.194306742653038211e-01
7.169999999999998863e+02,1.243918934566496937e-01
7.180000000000000000e+02,1.295139186369366757e-01
7.189999999999998863e+02,1.347857197981640609e-01
7.199999999999998863e+02,1.401963510498267784e-01
7.210000000000000000e+02,1.457378956725246255e-01
7.219999999999998863e+02,1.514079835376940797e-01
7.229999999999998863e+02,1.571841685650693377e-01
7.240000000000000000e+02,1.630561232658314930e-01
7.249999999999998863e+02,1.690137651358042115e-01
7.259999999999998863e+02,1.750472784985933339e-01
7.270000000000000000e+02,1.811471334470209360e-01
7.280000000000000000e+02,1.873041019774977500e-01
7.289999999999998863e+02,1.935092714302105166e-01
7.300000000000000000e+02,1.997466226447561222e-01
7.309999999999998863e+02,2.060132014527062960e-01
7.319999999999998863e+02,2.123044826149618480e-01
7.330000000000000000e+02,2.186129113379660649e-01
7.339999999999998863e+02,2.249312744404175501e-01
7.350000000000000000e+02,2.312527010197940602e-01
7.359999999999998863e+02,2.375706614723835652e-01
7.369999999999998863e+02,2.438789650207888737e-01
7.380000000000000000e+02,2.501717558996941482e-01
7.389999999999998863e+02,2.564491906208968830e-01
7.399999999999998863e+02,2.626993664401035544e-01
7.410000000000000000e+02,2.689174057892138037e-01
7.420000000000000000e+02,2.750987429906180948e-01
7.429999999999998863e+02,2.812391155301107726e-01
7.440000000000000000e+02,2.873345547826844926e-01
7.449999999999998863e+02,2.933813762969003647e-01
7.459999999999998863e+02,2.993761697353327089e-01
7.470000000000000000e+02,3.053152904992676997e-01
7.479999999999998863e+02,3.111922244450154862e-01
7.490000000000000000e+02,3.170090964259733579e-01
7.499999999999998863e+02,3.227634803982517564e-01
7.509999999999998863e+02,3.284531706785598915e-01
7.520000000000000000e+02,3.340761715692642797e-01
7.529999999999998863e+02,3.396306870990341564e-01
7.539999999999998863e+02,3.451151109191129551e-01
7.550000000000000000e+02,3.505280163896957735e-01
7.559999999999998863e+02,3.558681468858778119e-01
7.569999999999998863e+02,3.611514291900825846e-01
7.580000000000000000e+02,3.663600291515728968e-01
