wavelength_nm,R,T,A
5.563909774436090174e+02,2.841375863873035756e-01,3.296892878896260943e-03,7.125655207338001951e-01
5.573934837092731414e+02,2.803930693393475448e-01,2.888505777679821127e-03,7.167184248829726601e-01
5.583959899749373790e+02,2.799316116257958287e-01,2.533445586365147030e-03,7.175349427878390252e-01
5.593984962406013892e+02,2.823083253875168230e-01,2.973356732178481388e-03,7.147183178803047099e-01
5.604010025062656268e+02,2.844359454114812613e-01,3.760874116552444333e-03,7.118031804719662237e-01
5.614035087719297508e+02,2.822477114367102913e-01,5.004771250177683997e-03,7.127475173131119224e-01
5.624060150375939884e+02,2.776377931139641375e-01,6.834159045264517202e-03,7.155280478407712863e-01
5.634085213032581123e+02,2.778951080657396933e-01,9.211420973976921361e-03,7.128934709602834374e-01
5.644110275689223499e+02,2.845102807392616007e-01,1.055673126042498515e-02,7.049329880003133431e-01
5.654135338345863602e+02,2.875693237323639906e-01,1.155663257176490002e-02,7.008740436958711406e-01
5.664160401002505978e+02,2.833344024235471825e-01,1.243145111350641568e-02,7.042341464629464642e-01
5.674185463659147217e+02,2.780679679496523282e-01,1.297310921889721809e-02,7.089589228314504554e-01
5.684210526315789593e+02,2.790448400471107204e-01,1.307193981342420069e-02,7.078832201394650303e-01
5.694235588972430833e+02,2.847604173165035890e-01,1.378005812050381654e-02,7.014595245629925424e-01
5.704260651629073209e+02,2.890538450143779747e-01,1.478576819203725017e-02,6.961603867935847179e-01
5.714285714285713311e+02,2.868297324327562792e-01,1.583206318668359605e-02,6.973382043805601560e-01
5.724310776942355687e+02,2.807547468961326120e-01,1.677666876719970460e-02,7.024685843366675897e-01
5.734335839598996927e+02,2.801328735604232123e-01,1.744808396770339970e-02,7.024190424718734782e-01
5.744360902255638166e+02,2.894744021054402316e-01,1.773444718057842068e-02,6.927911507139813407e-01
5.754385964912280542e+02,3.004682526352910332e-01,1.777349296172617624e-02,6.817582544029827663e-01
5.764411027568922918e+02,3.012380220011044996e-01,1.791093053133457208e-02,6.808510474675609769e-01
5.774436090225563021e+02,2.904950733102989457e-01,1.824979766132987791e-02,6.912551290283712735e-01
5.784461152882204260e+02,2.804840432604698286e-01,1.872192907689659153e-02,7.007940276626335452e-01
5.794486215538846636e+02,2.827556274915736800e-01,1.900702397459639453e-02,6.982373485338299046e-01
5.804511278195489012e+02,2.906295314744841707e-01,1.734201124391525697e-02,6.920284572816005619e-01
5.814536340852130252e+02,2.911607872421784204e-01,1.590308518371543606e-02,6.929361275741061643e-01
5.824561403508771491e+02,2.824740343120215602e-01,1.474124751662695201e-02,7.027847181713514635e-01
5.834586466165412730e+02,2.733629119545600838e-01,1.357218733085765322e-02,7.130649007145822837e-01
5.844611528822055107e+02,2.727493721379777303e-01,1.219898993892425641e-02,7.150516379230981157e-01
5.854636591478696346e+02,2.791599403406404556e-01,1.122983923761383326e-02,7.096102204217458187e-01
5.864661654135337585e+02,2.844912474477593323e-01,1.062563125311487104e-02,7.048831212991257811e-01
5.874686716791979961e+02,2.821721964185427423e-01,1.022970857816291219e-02,7.075980950032942918e-01
5.884711779448622337e+02,2.735129068672087493e-01,9.953416387763831114e-03,7.165336767450274369e-01
5.894736842105262440e+02,2.671212878925601775e-01,9.647293033798591891e-03,7.232314190736411907e-01
5.904761904761903679e+02,2.695644489488521756e-01,9.280589240238645496e-03,7.211549618109091009e-01
5.914786967418546055e+02,2.776228299849121672e-01,9.438950975505592741e-03,7.129382190395822105e-01
5.924812030075188432e+02,2.831074486548736946e-01,9.769779049227125117e-03,7.071227722958991491e-01
5.934837092731829671e+02,2.793010852891122386e-01,1.042692213404182618e-02,7.102719925768459230e-01
5.944862155388470910e+02,2.685072522266205852e-01,1.137234888005811406e-02,7.201203988933213562e-01
5.954887218045112149e+02,2.616111951578712347e-01,1.235697485290361552e-02,7.260318299892251082e-01
5.964912280701753389e+02,2.668753102480436734e-01,1.302766169505032920e-02,7.200970280569060078e-01
5.974937343358395765e+02,2.792870131097353048e-01,1.338973503566136779e-02,7.073232518546033187e-01
